GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|TAXIND|TAXIND_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|54|Professional, scientific, and technical services|541612|Human resources & executive search consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|14788||10713115||100||5160322||1118438||99719|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541612|Human resources & executive search consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|122||1159918||10.8||541274||145537||7762|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541612|Human resources & executive search consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|173||1717284||16||865806||209143||9568|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541612|Human resources & executive search consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|386||2539827||23.7||1266101||316069||15727|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541612|Human resources & executive search consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|501||3232305||30.2||1589899||393554||22605|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416121|Actuarial consulting|T|Taxable establishments|1997|Reference year 1997|003|All firms|714||1152766||100||571565||136717||10299|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416121|Actuarial consulting|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|65||522714||45.3||227715||53256||3038|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416121|Actuarial consulting|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|75||640864||55.6||298291||76244||5255|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416121|Actuarial consulting|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|108||768223||66.6||358157||90992||6511|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416121|Actuarial consulting|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|149||888958||77.1||428280||107084||7723|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416122|Executive placement services|T|Taxable establishments|1997|Reference year 1997|003|All firms|7619||5154804||100||2640672||524452||47179|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416122|Executive placement services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|55||499408||9.7||285843||53577||1440|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416122|Executive placement services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|148||725763||14.1||416225||81620||3121|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416122|Executive placement services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|200||995629||19.3||534427||103896||4268|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416122|Executive placement services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|267||1304816||25.3||683813||141099||6413|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416123|Human resources & personnel management consulting|T|Taxable establishments|1997|Reference year 1997|003|All firms|6455||4405545||100||1948085||457269||42241|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416123|Human resources & personnel management consulting|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|85||912677||20.7||442595||133187||6297|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416123|Human resources & personnel management consulting|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|146||1188501||27||580317||166193||8983|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416123|Human resources & personnel management consulting|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|182||1489765||33.8||712735||202517||12309|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5416123|Human resources & personnel management consulting|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|268||1842457||41.8||885577||241005||16295|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541613|Marketing consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|12498||7874497||100||2547408||536176||61418|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541613|Marketing consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|10||572864||7.3||143179||32709||4099|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541613|Marketing consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|18||798277||10.1||194005||39158||4910|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541613|Marketing consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|40||1168926||14.8||347498||72239||10115|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541613|Marketing consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|84||1725632||21.9||534368||122354||14769|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541614|Process, physical distribution, & logistics consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3078||3259152||100||1195682||257721||25366|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541614|Process, physical distribution, & logistics consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|125||547618||16.8||207282||47000||4116|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541614|Process, physical distribution, & logistics consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|135||766178||23.5||293847||60696||4718|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541614|Process, physical distribution, & logistics consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|204||1138835||34.9||407103||85418||7586|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541614|Process, physical distribution, & logistics consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|246||1584369||48.6||568614||121988||10327|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541618|Other management consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|3031||1821524||100||654567||142415||15867|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541618|Other management consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|82||365389||20.1||77225||20796||1499|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541618|Other management consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|89||435509||23.9||103693||26538||1985|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541618|Other management consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|103||572787||31.4||148762||36300||2687|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541618|Other management consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|149||760258||41.7||218945||50718||4287|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54162|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|6725||4780771||100||1777594||404953||46145|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54162|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|101||389315||8.1||135713||35960||2921|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54162|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|134||566884||11.9||191974||51083||3999|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54162|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|236||943444||19.7||318001||84252||7155|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54162|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|391||1369405||28.6||472415||119099||10534|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541620|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|6725||4780771||100||1777594||404953||46145|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541620|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|101||389315||8.1||135713||35960||2921|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541620|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|134||566884||11.9||191974||51083||3999|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541620|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|236||943444||19.7||318001||84252||7155|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541620|Environmental consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|391||1369405||28.6||472415||119099||10534|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54169|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|12907||6423272||100||2507262||530573||54063|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54169|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|24||434600||6.8||78300||15127||1140|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54169|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|52||661105||10.3||175601||33846||2713|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54169|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|85||1123356||17.5||361466||77644||5674|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54169|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|146||1681841||26.2||596017||130662||10501|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541690|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|003|All firms|12907||6423272||100||2507262||530573||54063|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541690|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|24||434600||6.8||78300||15127||1140|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541690|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|52||661105||10.3||175601||33846||2713|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541690|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|85||1123356||17.5||361466||77644||5674|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541690|Other scientific & technical consulting services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|146||1681841||26.2||596017||130662||10501|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|3292||14211703||100||5226070||1245511||125149|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|55||1901850||13.4||925270||220974||22875|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|83||3318698||23.4||1323908||322724||29886|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|213||5693590||40.1||2181363||518050||50449|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|324||8307502||58.5||3095892||743813||71789|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|T|Taxable establishments|1997|Reference year 1997|003|All firms|7830||23078307||100||9322150||2287996||176974|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|517||6806136||29.5||2534360||641537||49228|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|550||7999072||34.7||3025469||769854||56964|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|591||9918904||43||3712149||972493||69916|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417|Scientific research & development services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|725||12035856||52.2||4501366||1173551||84359|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|2318||12324171||100||4593475||1093752||107812|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|55||1901850||15.4||925270||220974||22875|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|83||3318698||26.9||1323908||322724||29886|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|212||5689680||46.2||2179406||517578||50406|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|308||8138684||66||3053635||733306||70112|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|003|All firms|6855||21821756||100||8820582||2176420||161304|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|513||6785065||31.1||2528853||639725||49117|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|546||7978001||36.6||3019962||768042||56853|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|597||9831894||45.1||3694090||971263||66928|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54171|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|725||11810965||54.1||4417779||1154724||79814|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|2318||12324171||100||4593475||1093752||107812|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|55||1901850||15.4||925270||220974||22875|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|83||3318698||26.9||1323908||322724||29886|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|212||5689680||46.2||2179406||517578||50406|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|308||8138684||66||3053635||733306||70112|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|003|All firms|6855||21821756||100||8820582||2176420||161304|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|513||6785065||31.1||2528853||639725||49117|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|546||7978001||36.6||3019962||768042||56853|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|597||9831894||45.1||3694090||971263||66928|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541710|R&D in the physical, engineering, & life sciences|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|725||11810965||54.1||4417779||1154724||79814|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|860||7561476||100||2842628||684288||62005|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|55||1901850||25.2||925270||220974||22875|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|83||3318698||43.9||1323908||322724||29886|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|135||5188390||68.6||1964980||475349||44029|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|220||6613067||87.5||2477535||601721||53355|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|T|Taxable establishments|1997|Reference year 1997|003|All firms|4269||14861730||100||5890352||1449935||108832|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|495||6752579||45.4||2466072||626006||47513|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|531||7811747||52.6||2889712||732573||53690|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|617||9023944||60.7||3330839||848481||61902|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417101|R&D in the physical & engineering sciences|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|735||10311483||69.4||3888828||984352||70748|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|1458||4762695||100||1750847||409464||45807|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|95||820556||17.2||316533||71668||8976|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|111||1432433||30.1||528002||117134||14029|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|132||2161758||45.4||803226||183774||20927|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|208||2978126||62.5||1035473||241087||27222|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|T|Taxable establishments|1997|Reference year 1997|003|All firms|2586||6960026||100||2930230||726485||52472|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|16||956673||13.7||392273||129430||5498|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|35||1407156||20.2||563704||170019||8616|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|58||2138974||30.7||797323||230485||12843|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5417102|Research & development in the life sciences|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|116||3140522||45.1||1200758||328097||19867|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|974||1887532||100||632595||151759||17337|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|19||361205||19.1||114749||27113||3245|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|34||552936||29.3||176094||41849||4425|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|57||868310||46||269366||64559||6646|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|107||1193439||63.2||374622||89661||9592|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|003|All firms|975||1256551||100||501568||111576||15670|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|9||400266||31.9||144383||33515||6556|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|15||535924||42.7||199995||45209||7336|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|31||682185||54.3||258748||57593||8754|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54172|Research & development in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|68||846826||67.4||322350||71803||9822|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|974||1887532||100||632595||151759||17337|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|19||361205||19.1||114749||27113||3245|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|34||552936||29.3||176094||41849||4425|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|57||868310||46||269366||64559||6646|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|107||1193439||63.2||374622||89661||9592|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|003|All firms|975||1256551||100||501568||111576||15670|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|9||400266||31.9||144383||33515||6556|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|15||535924||42.7||199995||45209||7336|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|31||682185||54.3||258748||57593||8754|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541720|R&D in the social sciences & humanities|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|68||846826||67.4||322350||71803||9822|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418|Advertising & related services|T|Taxable establishments|1997|Reference year 1997|003|All firms|38832||49290082||100||16012117||3688245||417214|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418|Advertising & related services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|369||5071163||10.3||1641856||431386||44836|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418|Advertising & related services|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|606||7729597||15.7||2944541||749054||63242|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418|Advertising & related services|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|893||11519971||23.4||4083889||1020521||84126|
01000US|United States|1|United States|54|Professional, scientific, and technical services|5418|Advertising & related services|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1386||15306537||31.1||4978042||1249384||100503|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54181|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|003|All firms|13390||16871520||100||7556880||1762109||139486|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54181|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|293||3559017||21.1||1752066||454143||25383|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54181|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|348||5067988||30||2505907||624215||35301|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54181|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|444||6432992||38.1||3090222||777980||43595|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54181|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|558||7484372||44.4||3563205||888670||51426|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541810|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|003|All firms|13390||16871520||100||7556880||1762109||139486|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541810|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|293||3559017||21.1||1752066||454143||25383|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541810|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|348||5067988||30||2505907||624215||35301|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541810|Advertising agencies|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|558||7484372||44.4||3563205||888670||51426|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54182|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|003|All firms|6513||4771957||100||1951633||426576||38735|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54182|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|91||742575||15.6||300862||72735||4817|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54182|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|119||963872||20.2||411323||96660||6405|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54182|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|152||1222384||25.6||547789||125167||8336|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54182|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|208||1559405||32.7||692089||155822||11028|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541820|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|003|All firms|6513||4771957||100||1951633||426576||38735|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541820|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|119||963872||20.2||411323||96660||6405|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541820|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|152||1222384||25.6||547789||125167||8336|
01000US|United States|1|United States|54|Professional, scientific, and technical services|541820|Public relations agencies|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|208||1559405||32.7||692089||155822||11028|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54183|Media buying services|T|Taxable establishments|1997|Reference year 1997|003|All firms|882||1056713||100||422027||98591||8534|
01000US|United States|1|United States|54|Professional, scientific, and technical services|54183|Media buying services|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|59||264417||25||86269||22731||1586|
