YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2006,1,445,11,0,13,0,4733922,0,253185,0,272194,0,6069,0,586494,0,0,0,0,0,207189,0,637,0,0,0,1073458,0,3058877,0,1347185,0,0,0,0,0,278274,0,227704,0,20732,0,149896,0,4733922,0,699350,0,102907,0,474327,0,150,0,767621,0,575764,0,2113803,0,115438,0,619367,0,0,0,1434234,0,55236,0,10150463,0,9872993,0,8211,0,211,0,20320,0,9245,0,373,0,47640,0,2557,0,26452,0,0,0,162462,0,9945086,0,7348381,0,30567,0,956133,0,96739,0,4896,0,216113,0,144174,0,79864,0,1740,0,10881,0,142660,0,0,0,68721,0,42386,0,174564,0,41,0,16941,0,610285,0,205377,0,0,0,205166,0,241855,0,36689,0,88010,0,45101,0,28237,0,16864,0,97897,0,38480,0,34071,0,3771,0,0,0,0,0,1376,0,126,0,36978,0,4212,0,0
2006,1,445,10,0,29,0,4498692,0,260076,0,241590,0,4165,0,669922,0,0,0,0,0,226331,0,5841,0,526,0,607890,0,4117231,0,2211362,0,0,0,0,0,189842,0,212726,0,44888,0,227132,0,4498692,0,656552,0,75769,0,572922,0,105077,0,1283517,0,340038,0,1464817,0,265419,0,584856,0,0,0,632460,0,17919,0,15445931,0,15223395,0,14270,0,4235,0,13526,0,28898,0,0,0,17511,0,4570,0,5,0,0,0,139522,0,15165595,0,10983420,0,58101,0,1769617,0,140283,0,9053,0,361125,0,257482,0,117541,0,3210,0,20350,0,211407,0,0,0,145686,0,48955,0,223771,0,533,0,4945,0,810115,0,280337,0,0,0,276102,0,308119,0,32017,0,184854,0,79,0,75,0,4,0,123247,0,42773,0,42724,0,0,0,0,0,0,0,1663,0,0,0,41110,0,17676,0,0
2006,1,445,9,0,56,0,4040431,0,328858,0,295113,0,3865,0,862789,0,0,0,0,0,130849,0,16513,0,8933,0,524867,0,3109552,0,1652115,0,0,0,0,0,143491,0,232135,0,47157,0,90466,0,4040431,0,730720,0,266880,0,302969,0,109436,0,813465,0,136598,0,1680362,0,44960,0,332482,0,0,0,1543218,0,240299,0,15829282,0,15628797,0,7524,0,706,0,15489,0,0,0,40,0,1301,0,5882,0,593,0,13,0,168938,0,15552311,0,11550893,0,65000,0,1624079,0,145017,0,8241,0,360565,0,353414,0,76742,0,3074,0,13893,0,178501,0,0,0,126219,0,42286,0,205679,0,156,0,7630,0,790921,0,276971,0,601,0,276866,0,299465,0,22599,0,142258,0,12738,0,12314,0,424,0,128451,0,44160,0,43941,0,219,0,155,0,0,0,1363,0,0,0,42642,0,7611,0,0
2006,1,445,8,0,80,0,2624100,0,232732,0,168068,1,530,0,601419,0,2988,1,6115,0,116910,1,3101,1,17016,0,271727,0,1915839,0,1032681,0,0,0,0,0,105693,0,72677,0,14803,0,157828,0,2624100,0,458064,0,123415,0,247327,1,27098,0,582099,0,65005,0,1121092,0,48319,0,274179,0,0,0,894415,0,95821,0,10802297,0,10660348,0,6245,1,915,0,13663,0,0,1,229,1,3484,0,15699,1,407,1,42,0,101266,0,10681090,0,8310471,0,62807,0,860290,0,76035,0,7255,0,206793,0,157420,0,56025,0,1464,0,8331,0,115724,0,0,0,71925,0,16959,0,102008,0,0,1,1881,0,625699,0,121207,0,0,0,120293,0,164625,1,44333,0,77226,0,10408,1,10117,1,291,0,64468,0,21216,0,21071,1,145,1,3,0,0,1,2223,1,222,0,18768,1,1580,1,3634
2006,1,445,7,0,200,0,3142820,0,385210,0,313304,0,4996,0,726678,1,2966,0,0,0,195594,0,11759,0,0,0,226786,0,2817537,0,1796310,1,2958,0,0,0,113157,0,172309,0,35071,0,10938,0,3142820,0,679838,0,276624,0,378482,0,108105,0,656401,0,6971,0,1036399,0,165434,0,252255,0,0,0,659075,0,40366,0,15430143,0,15144064,0,6489,1,302,0,34700,0,0,1,673,1,3684,0,7629,1,794,0,0,0,231808,0,15242656,0,11899910,0,90776,0,1283983,0,117034,0,11967,0,313533,0,201872,0,58870,0,545,0,8269,0,128788,0,0,0,126913,0,22798,0,152702,1,199,1,4471,0,820025,0,187487,1,1433,0,188619,0,264482,0,75863,0,178590,1,7743,1,7187,1,556,0,55058,0,18859,0,18630,0,12,1,720,0,0,1,1066,0,0,0,17073,1,1380,0,0
2006,1,445,6,0,542,0,3589652,0,658121,0,332945,1,170,0,793075,0,0,0,0,0,99751,1,17803,0,285,0,242965,0,2703223,0,1623566,1,2637,0,0,0,176866,0,159162,0,27756,0,54310,0,3589652,0,637103,0,385967,0,186638,0,39045,0,937620,0,95445,0,1307834,0,126996,0,798120,0,0,0,655637,1,272918,0,19021444,0,18757143,0,6145,1,511,0,18597,0,0,0,0,1,3150,0,5364,1,3155,1,33,0,227346,0,18792107,0,14959433,0,122085,0,1598615,0,128710,0,7459,0,358158,0,224038,0,66127,1,829,0,11041,0,123413,0,0,0,116291,0,19106,0,165407,0,14,1,12974,0,878406,0,229338,0,0,0,228827,0,290615,0,61788,0,208928,1,12973,1,10052,1,2921,0,52590,0,19703,0,17835,1,594,1,6,0,0,0,324,0,0,0,19374,1,5994,0,0
2006,1,445,5,0,4627,0,8734854,0,1213933,0,644928,1,35,0,2106260,1,38173,1,16900,0,383425,0,108950,1,7143,0,505946,0,6171996,0,3531731,0,0,0,0,0,388823,0,831968,0,400387,0,248560,0,8734854,0,1303168,0,429705,0,432838,0,801086,0,2336192,0,53448,0,3378417,0,1020474,0,815016,1,32097,0,1769615,0,258785,0,34324077,0,33860076,0,18531,1,1920,0,29407,0,0,0,0,1,82094,0,15195,1,9942,0,0,0,306912,0,33818965,0,25486569,0,419058,0,2886017,0,268358,0,17973,0,822113,0,496804,0,204162,0,2869,0,31320,0,302904,0,0,0,370395,0,37567,0,198277,1,362,1,5846,0,2268371,0,505112,0,0,0,503192,0,783121,0,279929,0,392195,0,44420,0,34692,1,9728,0,148149,0,47075,0,45203,1,1873,0,0,0,0,0,256,1,9,0,46811,0,23961,0,0
2006,1,445,4,0,6880,0,4714317,0,692103,0,241217,1,644,0,1269525,0,0,1,43124,0,116553,0,77085,1,92264,0,345341,0,2905551,0,1971111,1,70,1,70,0,168319,0,751742,0,142644,0,125895,0,4714317,0,483964,0,176188,0,316146,0,579891,0,1576707,0,148131,0,1433291,0,194263,0,336395,0,0,0,1049815,0,147182,0,18755549,0,18509108,0,7121,1,2004,1,10151,1,83,1,278,1,10324,1,13902,1,265,0,0,0,202312,0,18393699,0,14028025,0,384228,0,1335426,0,102627,0,11425,0,504696,0,319668,0,102583,0,941,0,44779,0,140702,0,0,0,112954,0,3660,0,48010,0,9,1,3116,0,1250850,0,361850,0,0,0,359846,0,480945,0,121099,0,342471,0,7652,0,7497,1,155,0,60069,0,14651,0,14651,0,0,0,0,0,0,0,237,0,0,0,14414,1,6090,0,0
2006,1,445,3,0,71391,0,10034951,0,1507421,0,313147,1,55,0,3212766,0,0,1,137,0,284966,0,142928,1,30413,0,114126,0,6449770,0,3996022,0,0,0,0,0,264702,0,2201640,0,769051,0,278061,0,10034951,0,860327,0,412951,0,493611,0,3432411,0,2537668,0,173480,0,2124503,0,1530466,0,1548375,1,19606,0,-783536,0,190408,0,48132342,0,47297856,0,5978,1,397,1,3656,0,0,4,,1,49901,0,92695,1,709,0,0,0,681151,0,47696459,0,34827774,0,1324042,0,3384998,0,321993,0,46300,0,2008822,0,1165564,0,280981,0,2195,0,112180,0,405520,1,345,0,215527,0,24982,0,137269,1,21,1,766,0,3437180,0,435883,0,0,0,435486,0,1150414,0,714928,0,404913,0,76632,0,76136,1,496,0,173762,0,35191,0,34918,1,243,1,2,0,0,0,80,0,0,0,35110,0,65039,0,0
2006,1,445,2,0,9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3499610,0,3349621,1,962,0,85,1,4486,0,0,0,0,1,73492,1,19068,0,0,0,0,0,51896,0,3538475,0,2555494,0,85772,0,218019,0,22418,1,293,0,182648,0,58125,0,17586,1,208,0,22692,0,28759,0,0,0,20469,0,4883,1,21138,0,0,1,11694,0,288277,0,-38865,0,0,0,-38950,0,102399,0,141349,0,-20377,1,23756,1,23756,0,0,0,39255,0,9326,0,9326,0,0,0,0,0,0,0,227,0,0,1,9099,0,90482,0,0
2006,1,445,1,0,93765,0,167667681,0,10383840,0,12423245,0,110182,0,27132930,1,44127,0,947835,0,6262183,0,384618,0,163598,0,26606976,0,118230413,0,59421715,1,5666,1,70,0,8829914,0,18523220,0,3200761,0,461844,0,167667681,0,33363551,0,6021190,0,15198389,0,5293867,0,36295966,0,16358657,0,55136061,0,12493626,0,22737055,0,57900,0,30290019,0,10442541,0,490581609,0,481567138,0,861313,0,59550,0,710973,0,1514482,0,8379,0,511361,0,237331,0,44605,1,204586,0,4861890,0,479889330,0,358056264,0,2838867,0,45307495,0,3534564,0,294854,0,10242865,0,7618046,0,3394942,0,340717,0,687456,0,6438817,1,345,0,3348502,0,1465368,0,5723051,0,29453,0,272099,0,30295625,0,10692278,1,63887,0,10696615,0,12425048,0,1728433,0,2484434,0,570392,0,518149,0,52243,0,8467900,0,2925190,0,2916014,0,6968,0,6446,0,0,0,45931,1,357,0,2872455,0,1319507,1,3634
2006,1,445115,13,0,7,0,89548098,0,2034762,0,8184072,0,55000,0,10666057,0,0,0,687711,0,3203522,0,0,0,1482,0,21291849,0,58716673,0,27406260,0,0,0,0,0,4753568,0,11978485,0,1458415,0,-3050408,0,89548098,0,22907711,0,3133686,0,8125002,0,0,0,17708566,0,11953794,0,25719338,0,6961620,0,13718216,0,0,0,13239113,0,8199612,0,196562569,0,192604243,0,586586,0,36942,0,323616,0,1426262,0,6758,0,17838,0,5256,0,1168,0,8975,0,1544925,0,190780492,0,142909973,0,47047,0,18175121,0,1284213,0,118532,0,3107266,0,2746197,0,1727805,0,235994,0,266465,0,3191216,0,0,0,1154151,0,833586,0,2651076,0,25700,0,148430,0,12157721,0,5782077,0,0,0,5745135,0,5813290,0,68155,0,0,0,188894,0,188076,0,818,0,5624396,0,1968539,0,1968539,0,0,0,5381,0,0,0,28907,0,0,0,1934250,0,604868,0,0
2006,1,445115,12,0,27,0,32005844,0,2817438,0,1416666,0,34651,0,5637944,0,0,0,193847,0,1297093,0,0,0,5534,0,1402021,0,26264166,0,12853372,0,0,0,0,0,2247179,0,1682672,0,239859,0,2169166,0,32005844,0,3946755,0,637096,0,3668126,0,91568,0,7096111,0,2809981,0,13756206,0,2020237,0,3457794,0,6198,0,9195973,0,923995,0,102627902,0,100659494,0,193251,0,11323,0,223363,0,49995,0,28,0,200944,0,49514,0,1115,0,195523,0,1043352,0,100282398,0,73195921,0,149383,0,11215198,0,831138,0,51459,0,1801033,0,1493289,0,606657,0,87646,0,137254,0,1469224,0,0,0,819250,0,368200,0,1643151,0,2418,0,53404,0,6357775,0,2345504,0,61852,0,2396033,0,2525717,0,129684,0,485367,0,139997,0,120010,0,19987,0,1900557,0,665215,0,665105,0,110,0,180,0,0,0,8209,0,0,0,656827,0,490613,0,0
2006,1,445115,11,0,13,0,4733922,0,253185,0,272194,0,6069,0,586494,0,0,0,0,0,207189,0,637,0,0,0,1073458,0,3058877,0,1347185,0,0,0,0,0,278274,0,227704,0,20732,0,149896,0,4733922,0,699350,0,102907,0,474327,0,150,0,767621,0,575764,0,2113803,0,115438,0,619367,0,0,0,1434234,0,55236,0,10150463,0,9872993,0,8211,0,211,0,20320,0,9245,0,373,0,47640,0,2557,0,26452,0,0,0,162462,0,9945086,0,7348381,0,30567,0,956133,0,96739,0,4896,0,216113,0,144174,0,79864,0,1740,0,10881,0,142660,0,0,0,68721,0,42386,0,174564,0,41,0,16941,0,610285,0,205377,0,0,0,205166,0,241855,0,36689,0,88010,0,45101,0,28237,0,16864,0,97897,0,38480,0,34071,0,3771,0,0,0,0,0,1376,0,126,0,36978,0,4212,0,0
2006,1,445115,10,0,29,0,4498692,0,260076,0,241590,0,4165,0,669922,0,0,0,0,0,226331,0,5841,0,526,0,607890,0,4117231,0,2211362,0,0,0,0,0,189842,0,212726,0,44888,0,227132,0,4498692,0,656552,0,75769,0,572922,0,105077,0,1283517,0,340038,0,1464817,0,265419,0,584856,0,0,0,632460,0,17919,0,15445931,0,15223395,0,14270,0,4235,0,13526,0,28898,0,0,0,17511,0,4570,0,5,0,0,0,139522,0,15165595,0,10983420,0,58101,0,1769617,0,140283,0,9053,0,361125,0,257482,0,117541,0,3210,0,20350,0,211407,0,0,0,145686,0,48955,0,223771,0,533,0,4945,0,810115,0,280337,0,0,0,276102,0,308119,0,32017,0,184854,0,79,0,75,0,4,0,123247,0,42773,0,42724,0,0,0,0,0,0,0,1663,0,0,0,41110,0,17676,0,0
2006,1,445115,9,0,50,0,3474883,0,301546,0,252640,0,3865,0,644939,0,0,0,0,0,112132,0,16512,0,8933,0,500247,0,2818840,0,1539682,0,0,0,0,0,125146,0,205866,0,43845,0,75474,0,3474883,0,631351,0,248251,0,254408,0,49779,0,703431,0,129580,0,1458082,0,43722,0,250831,0,0,0,1340952,0,177423,0,14250095,0,14057123,0,6701,0,705,0,14747,0,0,0,40,0,1301,0,5444,0,593,0,13,0,163429,0,14005045,0,10354051,0,52258,0,1498982,0,138319,0,7700,0,302366,0,333591,0,69516,0,2648,0,11376,0,162809,0,0,0,105930,0,41085,0,192471,0,156,0,7360,0,724426,0,245050,0,601,0,244946,0,266773,0,21827,0,132092,0,1991,0,1567,0,424,0,117444,0,40188,0,40188,0,0,0,155,0,0,0,1363,0,0,0,38670,0,7611,0,0
2006,1,445115,8,0,74,0,2446685,0,223160,0,159924,1,485,0,480926,0,2988,1,6115,0,88950,1,3101,1,17016,0,269008,0,1893370,0,1017041,0,0,0,0,0,105693,0,72615,0,14803,0,156146,0,2446685,0,399290,0,109514,0,214133,1,12794,0,581499,0,65005,0,1064450,0,48062,0,274121,0,0,0,838087,0,95821,0,10324324,0,10182679,0,6245,1,915,0,13663,0,0,1,229,1,3484,0,15662,1,407,1,42,0,101000,0,10214306,0,7936916,0,47152,0,831457,0,73602,0,6830,0,197891,0,151852,0,52522,0,1464,0,8320,0,114961,0,0,0,68466,0,16818,0,100989,0,0,1,1881,0,603184,0,110018,0,0,0,109103,0,153435,1,44333,0,66036,0,10408,1,10117,1,291,0,64468,0,21216,0,21071,1,145,1,3,0,0,1,2223,1,222,0,18768,1,1580,1,3634
2006,1,445115,7,0,196,0,3091080,0,383505,0,308658,0,4996,0,719495,1,2966,0,0,0,158781,0,11759,0,0,0,225795,0,2813963,0,1793043,1,2958,0,0,0,113157,0,172214,0,35033,0,10902,0,3091080,0,672231,0,245975,0,372763,0,105511,0,656401,0,6971,0,1031229,0,165350,0,252255,0,0,0,653989,0,40366,0,15359611,0,15097552,0,6488,1,302,0,34700,0,0,1,673,1,3684,0,7629,1,794,0,0,0,207788,0,15177906,0,11861143,0,88365,0,1278268,0,116730,0,11967,0,311972,0,199421,0,58120,0,545,0,8256,0,128518,0,0,0,126076,0,22798,0,152698,1,199,1,4471,0,808357,0,181705,1,1433,0,182837,0,258699,0,75863,0,178590,1,7743,1,7187,1,556,0,49276,0,16893,0,16664,0,12,1,720,0,0,1,1066,0,0,0,15107,1,1380,0,0
2006,1,445115,6,0,498,0,3278708,0,573930,0,237360,1,170,0,710988,0,0,0,0,0,98929,1,17803,0,285,0,242965,0,2637357,0,1596581,1,2637,0,0,0,173247,0,152179,0,26359,0,54138,0,3278708,0,569274,0,298674,0,184845,1,32061,0,892249,0,95445,0,1206159,0,126917,0,787863,0,0,0,564298,1,272918,0,18405655,0,18145608,0,5974,1,511,0,18597,0,0,0,0,1,3150,0,5355,1,3155,1,33,0,223272,0,18192520,0,14417212,0,116935,0,1572161,0,126948,0,6766,0,355503,0,221573,0,63564,1,829,0,10576,0,121952,0,0,0,115576,0,18038,0,165407,0,14,1,12974,0,866494,0,213135,0,0,0,212624,0,274412,0,61788,0,195137,1,12973,1,10052,1,2921,0,50179,0,18909,0,17041,1,594,1,6,0,0,0,324,0,0,0,18579,1,5994,0,0
2006,1,445115,5,0,3927,0,7616884,0,1038883,0,596179,1,35,0,1525939,1,38173,1,16650,0,345196,0,103133,1,7143,0,502699,0,5995178,0,3419419,0,0,0,0,0,362820,0,637113,0,352268,0,219501,0,7616884,0,1162687,0,295488,0,378438,0,686805,0,2131399,0,51018,0,2911049,0,1001171,0,647146,1,32097,0,1477948,0,247312,0,31277704,0,30831231,0,16215,1,1920,0,29407,0,0,0,0,1,82094,0,15195,1,9831,0,0,0,291811,0,30825335,0,23089306,0,334213,0,2719102,0,260420,0,16717,0,724198,0,467084,0,181818,0,2537,0,24215,0,290345,0,0,0,353685,0,30863,0,189494,0,21,1,5846,0,2135470,0,452369,0,0,0,450449,0,724467,0,274018,0,367126,0,41208,0,31566,1,9642,0,123516,0,38905,0,37830,1,1075,0,0,0,0,0,256,1,9,0,38640,0,23470,0,0
2006,1,445115,4,0,4943,0,3419867,0,459025,0,209145,1,644,0,745599,0,0,1,25154,0,110094,0,77085,1,92264,0,329219,0,2545690,0,1765685,1,70,1,70,0,140899,0,471532,0,104125,0,84615,0,3419867,0,307124,0,137556,0,272098,0,351496,0,1192393,0,49353,0,1109846,0,156328,0,267707,0,0,0,783650,0,97839,0,14424669,0,14226918,0,6236,1,1282,1,10151,1,83,1,278,1,1852,1,2093,1,265,0,0,0,175511,0,14144389,0,10651594,0,263536,0,1143040,0,91231,0,10144,0,394974,0,208569,0,77317,0,854,0,27001,0,113627,0,0,0,82047,1,3441,0,41287,0,9,1,66,0,1035651,0,280280,0,0,0,278999,0,343266,0,64268,0,291225,0,7111,0,6956,1,155,0,26692,0,5018,0,5018,0,0,0,0,0,0,0,204,0,0,0,4814,1,3500,0,0
2006,1,445115,3,0,56145,0,7073431,0,1027275,0,283818,1,55,0,1919583,0,0,1,137,0,249252,0,124620,1,348,0,94652,0,5313369,0,3287311,0,0,0,0,0,99101,0,1526891,0,533036,0,254788,0,7073431,0,511199,0,267322,0,382477,0,2826377,0,1473026,0,151501,0,1461529,0,1328316,0,842509,1,19606,0,-558419,0,170483,0,36907335,0,36385167,0,3681,1,397,1,3656,0,0,4,,1,29952,0,86918,1,62,0,0,0,397502,0,36642175,0,26446531,0,953996,0,2754225,0,280285,0,20997,0,1601716,0,859343,0,190746,0,1648,0,76785,0,336914,1,345,0,182279,0,18116,0,114070,1,21,1,766,0,2803391,0,265160,0,0,0,264763,0,837508,0,572745,0,304261,0,51600,0,51556,1,44,0,112784,0,23192,0,22919,1,243,0,0,0,0,0,76,0,0,0,23116,0,43898,0,0
2006,1,445115,2,0,8692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3305198,0,3164331,1,609,0,85,1,4486,0,0,0,0,1,73492,1,19068,0,0,0,0,0,43128,0,3329302,0,2388486,0,82621,0,212974,0,22360,1,219,0,177601,0,50974,0,17541,1,208,0,14424,0,28381,0,0,0,19425,0,4883,1,20580,0,0,1,11694,0,276931,0,-24103,0,0,0,-24189,0,102348,0,126536,0,-15028,1,23756,1,23756,0,0,0,39255,0,9326,0,9326,0,0,0,0,0,0,0,227,0,0,1,9099,0,90482,0,0
2006,1,445115,1,0,74603,0,161188093,0,9372783,0,12162246,0,110136,0,24307885,1,44127,1,929615,0,6097468,0,360491,0,133533,0,26539802,0,116174712,0,58236941,1,5666,1,70,0,8588926,0,17339997,0,2873363,0,351350,0,161188093,0,32463525,0,5552239,0,14899539,0,4261619,0,34486214,0,16228451,0,53296507,0,12232579,0,21702665,0,57900,0,29602285,0,10298924,0,469041457,0,460450735,0,854467,0,58826,0,710232,0,1514482,0,8379,0,482940,0,219260,0,43848,1,204586,0,4493702,0,458704549,0,341582935,0,2224174,0,44126279,0,3462268,0,265281,0,9551758,0,7133548,0,3243011,0,339322,0,615904,0,6312014,1,345,0,3241292,0,1449169,0,5669559,0,29112,0,268778,0,29189800,0,10336908,1,63887,0,10341968,0,11849891,0,1507923,0,2277672,0,530859,0,479155,0,51704,0,8329712,0,2888655,0,2880497,0,5951,0,6444,0,0,0,45895,1,357,0,2835959,0,1295284,1,3634
2006,1,445310,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,445310,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,445310,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,445310,10,2,,2,,2,,2,,0,0,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0
