YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2007,1,332110,7,0,162,0,2325637,0,206372,0,644959,0,7564,0,542199,0,0,0,0,0,90059,1,45177,0,0,0,87437,0,2086458,0,1488286,0,0,0,0,0,21972,0,76873,0,13205,0,33185,0,2325637,0,360680,0,219536,0,185112,0,76065,0,334697,0,56491,0,1093056,0,368629,0,104288,0,0,0,641233,0,21094,0,5083550,0,5021248,0,2367,1,420,0,38,0,0,0,0,1,28,0,1789,1,29,0,0,0,57631,0,4826540,0,3856988,0,97831,0,226811,0,14252,0,11621,0,105589,0,80534,0,45978,1,94,0,8432,0,107686,0,0,0,5995,0,22142,0,96194,1,3490,5,,0,142902,0,257009,0,0,0,256590,0,307202,0,50612,0,225951,1,5024,1,5004,1,20,1,70967,0,24151,1,24129,1,22,0,0,0,124,0,12,0,24014,1,4668,0,0
2007,1,332110,6,0,151,0,1019725,0,66024,0,222618,1,1395,0,213177,0,0,0,0,0,42731,1,859,0,0,0,204354,0,908476,0,662571,0,0,0,0,1,6745,1,14192,1,1260,1,5773,0,1019725,0,103428,0,66095,0,53079,1,52664,1,181695,1,10614,0,552149,0,34415,1,31190,0,0,0,494316,1,7772,0,1702107,0,1668731,1,975,1,25,0,0,0,0,0,0,0,0,1,16180,0,0,0,0,0,16196,0,1613090,0,1177323,0,43920,0,115477,0,9945,1,1144,0,37706,0,30976,0,16995,1,72,1,1186,0,35219,0,0,0,7103,1,6465,0,30107,1,1249,0,0,0,98203,0,89016,0,0,0,88991,0,118326,1,29335,1,66254,1,890,1,890,0,0,1,32874,1,11177,1,11177,0,0,0,0,1,461,0,0,1,10716,0,0,0,0
2007,1,332110,5,0,575,0,1376996,0,269957,0,357609,1,611,0,224180,0,0,0,0,0,68765,1,3601,1,4495,1,11050,0,1599910,0,1200265,0,0,0,0,1,21373,1,9488,1,8270,1,15714,0,1376996,0,274023,0,106905,0,152296,1,49545,0,233245,1,424263,0,136719,0,55582,1,1679600,0,0,0,-1367115,1,231348,0,2926479,0,2908701,0,2097,0,0,1,164,0,0,0,0,1,3104,1,3187,1,1388,0,0,0,7837,0,2850993,0,1995050,0,136368,0,127552,0,14043,1,6995,0,118671,0,69141,0,35609,1,242,1,375,0,88397,0,0,0,4789,0,33647,0,85498,1,545,1,1437,0,132634,0,75486,0,0,0,75486,0,136454,1,60968,1,56055,1,17281,1,16309,1,972,1,19716,1,5480,1,5480,0,0,0,0,0,0,0,0,1,5480,1,2809,0,0
2007,1,332110,4,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2007,1,332110,3,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2007,1,332110,2,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2007,1,332110,1,0,2927,0,15480611,0,1185766,0,3110933,0,42343,0,2998220,1,21056,0,56078,0,561802,0,85158,1,8448,0,1946661,0,10962643,0,6844299,0,0,0,0,0,191941,0,762062,0,84286,0,560773,0,15480611,0,1872731,0,1460683,0,1189962,0,294113,0,2822468,0,1338893,0,6501761,0,705325,0,3633570,0,0,0,2748616,0,585750,0,21677295,0,21374618,0,28991,0,4876,0,3573,1,323,0,0,0,14472,0,31764,1,1469,0,52,0,217157,0,20634724,0,15881017,0,524186,0,906938,0,65136,0,29836,0,390521,0,369051,0,342238,0,1804,0,45453,0,565092,0,0,0,30126,0,136894,0,439031,0,19291,0,12394,0,875715,0,1042571,0,32,0,1037727,0,1373938,0,336210,0,777328,0,57985,0,56957,1,1028,0,440388,0,150270,0,149710,1,561,0,4269,0,8033,0,1027,0,136940,0,31833,0,0
2007,1,332215,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,0,0
2007,1,332215,12,0,13,0,44835196,0,1205543,0,6164886,0,137556,0,2002824,0,0,0,0,0,354324,0,1241962,0,0,0,23397622,0,5475991,0,3677375,0,0,0,0,0,137867,0,8708848,0,885919,0,846178,0,44835196,0,2138762,0,449604,0,2067960,0,3344249,0,16246354,0,3869818,0,16718451,0,463563,0,7220005,0,0,0,10595197,0,1560314,0,19538127,0,18501773,0,302105,0,17640,0,6393,0,119119,0,2024,0,117144,0,74862,0,2630,0,22380,0,372058,0,18796545,0,11603958,0,88974,0,1594948,0,47326,0,21602,0,133075,0,239024,0,1119774,0,9629,0,413779,0,259704,0,0,0,228884,0,48743,0,398947,0,51505,0,10925,0,2525747,0,741582,0,242563,0,966505,0,1015631,0,49125,0,0,0,73184,0,71343,0,1841,0,942701,0,329898,0,329895,0,0,0,82609,0,2507,0,0,0,244782,0,427484,0,0
2007,1,332215,11,0,11,0,4057326,0,134103,0,757560,0,55335,0,789567,0,0,0,0,0,160754,0,1806,0,0,0,582471,0,1000283,0,526422,0,0,0,0,0,19720,0,1133308,0,114442,0,173952,0,4057326,0,424101,0,249940,0,353915,0,4491,0,1748554,0,288098,0,988228,0,16174,0,1768644,0,0,0,-773932,0,22658,0,4178147,0,4094687,0,6224,0,15,0,807,0,3370,0,0,0,27041,0,23192,0,40,0,14055,0,8716,0,4061734,0,2653160,0,26120,0,420293,0,23905,0,3917,0,76528,0,75778,0,155326,0,1741,0,47224,0,80484,0,0,0,65364,0,25309,0,102044,0,3646,0,1902,0,298991,0,116413,0,6662,0,123060,0,181125,0,58065,0,0,0,75818,0,75789,0,28,0,105307,0,37465,0,36566,0,900,0,3937,0,2507,0,2668,0,28354,0,3303,0,0
2007,1,332215,10,0,22,0,3710911,0,118715,0,678452,0,8359,0,603120,0,18792,0,39562,0,232632,0,25026,0,0,0,845382,0,1956019,0,1239681,0,0,0,0,0,54526,0,477240,0,120547,0,30034,0,3710911,0,406419,0,228151,0,261229,0,0,0,911443,0,110588,0,1793080,0,52214,0,678116,0,0,0,1156520,0,93770,0,3942844,0,3692505,0,13593,0,2769,0,6776,0,3548,0,8,0,5113,0,4314,0,768,0,5123,0,208328,0,3706043,0,2671566,0,30937,0,308146,0,16806,0,7385,0,21112,0,67056,0,70124,0,2555,0,20931,0,100768,0,0,0,21251,0,28825,0,74662,0,2056,0,6439,0,255423,0,236801,0,4167,0,238200,0,272583,0,34384,0,128508,0,34212,0,33675,0,538,0,108157,0,37743,0,37548,0,195,0,3068,0,1168,0,294,0,33213,0,87378,0,0
2007,1,332215,9,0,28,0,1964751,0,144448,0,404975,0,5711,0,431382,0,0,0,0,0,80709,0,2531,0,1590,0,164197,0,1283515,0,801479,0,6261,0,2505,0,24672,0,163847,0,32574,0,98895,0,1964751,0,193133,0,138324,0,131763,0,7017,0,378598,0,153624,0,962292,0,79792,0,131102,0,0,0,897483,0,146085,0,2693849,0,2656229,0,4194,0,1636,0,601,0,1784,0,-3,0,8572,0,1817,0,3687,0,1579,0,13755,0,2484788,0,1825142,0,49506,0,165105,0,10209,0,1976,0,16824,0,53195,0,41589,0,2229,0,12084,0,76224,0,0,0,25222,0,12224,0,43633,0,3079,0,532,0,146017,0,209060,0,11517,0,218941,0,232333,0,13392,0,122487,0,6106,0,3193,0,2913,0,98027,0,33405,0,33379,0,26,0,4840,0,634,0,0,0,27930,0,1453,0,0
2007,1,332215,8,0,78,0,2484741,0,208383,0,572775,0,19743,0,656337,0,384,1,1134,0,97596,1,5147,0,0,0,195320,0,1844592,0,1276017,0,0,0,0,0,20389,0,156722,0,67901,0,89624,0,2484741,0,319887,0,142937,0,125353,1,62858,0,365077,0,94079,0,1374550,0,60059,0,139652,0,0,0,1216253,0,41414,0,4139526,0,4088442,0,16472,1,112,1,5447,1,201,1,502,1,1150,0,2708,1,212,0,0,0,24280,0,3811944,0,2937088,0,58598,0,191236,0,4987,0,14833,0,46214,0,76867,0,46605,0,846,0,11188,0,103842,0,0,0,13099,0,18609,0,61740,0,3575,1,527,0,222089,0,327582,0,0,0,327469,0,335374,1,7905,0,249995,1,1142,1,994,1,148,0,79631,0,27924,0,27057,1,280,0,0,1,1615,1,222,0,26087,1,8394,0,0
2007,1,332215,7,0,336,0,5169669,0,541718,0,1151050,0,11176,0,1357343,1,3407,0,0,0,133862,0,32460,1,4461,0,212372,0,4019121,0,2712235,0,0,0,0,0,45024,0,309158,0,59637,0,142741,0,5169669,0,579017,0,676693,0,294557,0,221671,0,799004,0,136415,0,2462311,0,113298,0,482049,0,0,0,2072281,0,205316,0,9083711,0,8983997,0,6863,1,919,1,1654,0,10,1,4,1,19247,0,19821,1,65,0,0,0,51131,0,8518883,0,6178131,0,232350,0,543828,0,28972,0,5009,0,135711,0,189297,0,118684,0,598,0,17717,0,216023,0,0,0,73352,0,45941,0,178894,0,7364,0,1109,0,545904,0,564828,0,0,0,563909,0,619308,0,55399,0,393845,1,16145,1,16100,1,45,0,174050,0,59223,0,59150,1,73,0,8,1,1136,1,115,0,57964,0,21167,0,0
2007,1,332215,6,0,475,0,3270397,0,454619,0,623079,0,1974,0,862819,1,18162,0,0,0,123925,0,21927,0,0,0,250741,0,3136974,0,2318982,0,0,0,0,0,28842,0,7196,0,3773,0,66841,0,3270397,0,336053,0,218948,0,294383,0,47141,0,391321,0,38672,0,1943880,0,63185,0,67847,1,83351,0,1958138,0,228641,0,5849941,0,5800601,0,11267,1,819,1,857,0,0,0,0,1,242,0,1745,1,9,0,0,0,34400,0,5387448,0,3775548,0,285536,0,279460,0,34152,0,5116,0,227779,0,145761,0,53113,0,1118,0,2779,0,163411,1,6,0,22624,0,31777,0,88503,0,4909,1,29,0,265827,0,462493,0,0,0,461674,0,511802,1,50127,0,306340,1,15381,1,15375,1,6,0,159462,0,53928,0,53899,1,30,0,0,1,1369,0,0,0,52560,1,12241,0,0
2007,1,332215,5,0,2569,0,5631977,0,731941,0,1123787,0,10107,0,921669,0,0,1,143,0,79188,0,105191,1,17458,0,604081,0,6429745,0,4639400,0,0,0,0,0,106237,0,179900,0,94438,0,76582,0,5631977,0,711600,0,491485,0,490285,0,194650,0,1996064,0,64904,0,1682988,0,258390,0,421167,1,25959,0,1632924,0,655452,0,10651998,0,10507783,0,14597,1,151,1,7324,0,0,5,,1,25573,0,22023,0,1984,0,0,0,72564,0,10260124,0,6626307,0,701826,0,700689,0,100865,0,16946,0,250975,0,320655,0,181059,0,2842,0,12677,0,419903,0,0,0,29079,0,45004,0,202712,0,9283,0,1605,0,637698,0,391874,0,0,0,391723,0,516554,0,124830,0,213268,0,22679,0,21183,0,1497,0,221043,0,69696,0,69078,1,618,0,0,0,2350,1,8,0,67338,1,20689,1,1566
2007,1,332215,4,0,1487,0,1117759,0,161980,0,277312,1,38,0,135924,0,0,0,0,0,48999,1,3708,0,0,1,53627,0,1963833,0,1548192,0,0,0,0,1,9201,1,9181,1,5000,0,7224,0,1117759,0,175550,0,174819,0,97155,1,39369,0,442137,1,348,0,188380,0,43477,0,49794,1,11998,0,163220,0,80108,0,3111098,0,3084928,0,4358,0,0,1,6264,0,0,0,0,1,503,1,9000,1,189,0,0,0,5856,0,3017835,0,1872226,0,239212,0,132002,0,20708,1,2935,0,78849,0,121975,0,54906,1,591,1,912,0,147675,1,717,0,7625,0,24391,0,87903,1,842,0,0,0,224366,0,93263,0,0,0,93263,0,160133,1,66870,1,93182,1,878,1,745,1,133,0,19969,0,3564,0,3564,0,0,0,0,1,501,0,0,1,3063,1,23886,0,0
2007,1,332215,3,0,13105,0,2109004,0,484863,0,451557,1,2732,0,231504,0,0,0,0,0,116060,0,71443,1,11151,1,174733,0,3339078,0,2793055,0,0,0,0,1,17578,1,20354,1,13354,0,-176,0,2109004,0,836868,0,245494,0,144835,0,484377,0,487616,0,136553,0,-226738,0,148844,0,208086,0,0,0,-167273,0,416396,0,6185641,0,6115796,0,5364,1,528,0,0,1,29,1,25,1,2844,1,50989,0,0,0,0,0,10066,0,5872447,0,3096580,0,505568,0,667334,0,57697,1,10885,0,238250,0,187809,0,61044,1,458,1,1366,0,213066,0,0,0,19810,0,46600,0,69239,1,223,1,644,0,695876,0,313194,0,0,0,312666,0,462576,0,149910,0,273085,0,55898,0,55898,0,0,0,35385,0,5984,0,5754,1,230,0,0,0,18,0,0,0,5966,1,10089,0,0
2007,1,332215,2,0,4273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1687378,0,1646816,1,641,0,0,0,0,0,0,0,0,1,1976,1,29095,0,0,0,0,1,8849,0,1640282,0,1102170,0,31860,0,127128,0,22353,1,3128,0,43804,0,31016,0,17038,0,0,1,2338,0,54028,0,0,0,6902,1,22073,0,17401,0,0,0,0,0,159044,0,47095,0,0,0,47095,1,127917,0,80821,0,49078,0,0,0,0,0,0,1,7172,1,1804,1,1804,0,0,0,0,0,0,0,0,1,1804,0,0,0,0
2007,1,332215,1,0,22397,0,74351730,0,4186312,0,12205432,0,252733,0,7992489,1,40744,1,40839,0,1428049,0,1511202,1,34659,0,26480547,0,30449150,0,21532838,0,6261,0,2505,0,464056,0,11165756,0,1397585,0,1531894,0,74351730,0,6121390,0,3016396,0,4261435,0,4405821,0,23766167,0,4893099,0,27887422,0,1298996,0,11166462,1,121308,0,18750811,0,3450155,0,71062259,0,69173555,0,385679,0,24588,0,36121,0,128059,0,2561,0,209407,0,239566,0,9584,0,43137,0,810003,0,67558074,0,44341876,0,2250486,0,5130169,0,367980,0,93732,0,1269120,0,1508434,0,1919261,0,22607,0,542995,0,1835129,1,724,0,513212,0,349496,0,1325678,0,86482,0,23712,0,5976983,0,3504185,0,264908,0,3744506,0,4435336,0,690830,0,1829790,0,301443,0,294294,0,7149,0,1950904,0,660634,0,657693,0,2351,0,94462,0,13806,1,3307,0,549059,0,616083,1,1566
2007,1,332300,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,0,0,2,,0,0,0,0
2007,1,332300,12,0,10,0,14253188,0,341345,0,2841532,0,35500,0,1187071,0,0,0,0,0,625616,0,1295,0,0,0,2361848,0,5169466,0,2302033,0,19163,0,0,0,134876,0,3876343,0,308988,0,341153,0,14253188,0,1291747,0,186304,0,974446,0,119054,0,5677261,0,1658714,0,4345661,0,357521,0,2975118,0,0,0,1992459,0,979437,0,12798077,0,11778997,0,305324,0,1,0,5325,0,34279,0,448,0,271022,0,76623,0,4991,0,75681,0,245386,0,12084478,0,7713703,0,76214,0,934553,0,114292,0,20165,0,183105,0,242930,0,739818,0,4706,0,90594,0,437970,0,1155,0,156788,0,108850,0,315937,0,20689,0,1156,0,921853,0,713599,0,44839,0,758437,0,852488,0,94051,0,0,0,6787,0,3740,0,3047,0,845984,0,296111,0,296095,0,0,0,50099,0,2545,0,0,0,243467,0,69681,0,0
2007,1,332300,11,0,7,0,2152324,0,130238,0,582119,0,13732,0,161819,0,0,0,0,0,242101,0,0,0,0,0,13499,0,1042491,0,402109,0,0,0,0,0,26698,0,375417,0,42809,0,36593,0,2152324,0,163214,0,180658,0,319701,0,0,0,670179,0,90403,0,728169,0,204909,0,529466,0,0,0,-4598,0,1609,0,3105928,0,3048653,0,3787,0,56,0,0,0,4,0,0,0,1016,0,343,0,0,0,0,0,52070,0,2973215,0,2390633,0,23963,0,151129,0,7247,0,4014,0,23991,0,35546,0,85123,0,1799,0,17859,0,95593,0,0,0,8848,0,4669,0,25806,0,7324,0,1161,0,88509,0,132713,0,0,0,132657,0,153053,0,20396,0,19197,0,6396,0,6396,0,0,0,125517,0,44088,0,43887,0,0,0,1475,0,1203,0,0,0,41410,0,5690,0,0
2007,1,332300,10,0,14,0,2327722,0,139395,0,480765,0,19751,0,352883,0,31882,0,37799,0,232586,0,0,0,0,0,97649,0,1405007,0,873440,0,0,0,0,0,40395,0,392978,0,94524,0,104097,0,2327722,0,265215,0,28880,0,455480,0,101141,0,689001,0,88609,0,699395,0,144217,0,138226,0,0,0,716607,0,299655,0,3561691,0,3529960,0,10474,0,986,0,567,0,165,0,0,0,2492,0,793,0,323,0,44,0,15887,0,3434429,0,2579885,0,38595,0,262327,0,21890,0,5253,0,26220,0,62117,0,61481,0,736,0,7987,0,54227,0,0,0,30100,0,14944,0,50802,0,3163,0,1259,0,213443,0,127262,0,2375,0,128651,0,129345,0,694,0,56985,0,226,0,0,0,226,0,76665,0,26094,0,25833,0,261,0,4,0,202,0,0,0,25888,0,6960,0,0
2007,1,332300,9,0,24,0,1742672,0,91431,0,497737,0,7245,0,320386,0,414,0,0,0,47827,0,723,0,0,0,192553,0,834411,0,473454,0,110,0,109,0,22762,0,266054,0,60791,0,9862,0,1742672,0,173857,0,92162,0,224042,0,11083,0,327655,0,73048,0,840824,0,76788,0,105284,0,0,0,670696,0,11943,0,2896638,0,2825743,0,2100,0,394,0,325,0,0,0,2,0,2607,0,5369,0,5,0,0,0,60093,0,2691201,0,2060168,0,27803,0,133877,0,11730,0,3699,0,28266,0,48366,0,34528,0,1064,0,8652,0,118161,4,,0,14706,0,7864,0,35210,0,2682,0,306,0,154118,0,205437,0,0,0,205043,0,228633,0,23590,0,158582,0,3471,0,3468,0,3,0,48507,0,16712,0,16601,0,111,0,0,0,736,0,213,0,15763,0,478,0,0
2007,1,332300,8,0,82,0,2833960,0,318334,0,776188,0,21755,0,574232,1,23664,1,30768,0,206846,1,37414,0,4029,0,103011,0,1387431,0,781485,0,0,0,0,0,48602,0,115677,0,16038,0,27042,0,2833960,0,434456,0,378755,0,250185,1,81491,0,400612,0,43479,0,1244983,0,36572,0,259929,1,175,0,970118,1,21812,0,5414827,0,5342833,0,6828,1,1070,1,424,1,16,1,228,1,25606,0,12325,1,365,0,0,0,25133,0,5160061,0,4096876,0,64010,0,312170,0,15342,0,8128,0,81944,0,84174,0,57995,0,1126,0,4758,0,98462,0,0,0,24173,0,20816,0,72415,0,4651,1,514,0,212506,0,254767,0,36,0,253733,0,320158,0,66425,0,151805,1,2281,1,2025,1,256,0,135196,0,46580,0,46578,0,0,1,379,1,98,0,0,0,46103,1,4247,0,0
2007,1,332300,7,0,242,0,3744988,0,404225,0,1325045,0,20660,0,780323,0,715,0,0,0,143790,1,20233,1,1344,0,181378,0,1903097,0,1173887,0,0,0,0,0,36906,0,119287,0,18610,0,41801,0,3744988,0,739917,0,317642,0,478571,0,81928,0,568829,0,62770,0,1495331,0,138342,0,158871,0,29,0,1284627,0,86539,0,8023655,0,7966554,0,6749,1,878,1,1965,0,0,0,12,1,1094,0,1382,1,78,0,0,0,44943,0,7517612,0,5946220,0,139839,0,434921,0,24894,0,8566,0,91854,0,119515,0,66318,0,969,0,5245,0,109195,0,0,0,16142,0,42648,0,110707,0,6070,1,10578,0,383932,0,506043,0,0,0,505165,0,543511,0,38345,0,373094,1,23456,1,23402,1,55,0,133208,0,45676,0,45270,1,407,1,25,1,247,1,184,0,45220,1,16486,0,0
2007,1,332300,6,0,472,0,3161213,0,266707,0,1192261,0,5842,0,603968,0,0,0,0,0,99135,1,10537,0,0,0,150920,0,2013729,0,1249415,0,0,0,0,0,25460,0,27408,0,7061,0,33406,0,3161213,0,476702,0,293435,0,399776,1,72642,0,489574,0,42359,0,1386724,0,98551,0,91853,0,0,0,1251243,1,54923,0,7198697,0,7137568,0,5171,1,1119,1,1006,0,0,1,16,1,11651,0,16681,1,1154,0,0,0,24332,0,6820709,0,5146729,0,220294,0,354982,0,24269,0,12801,0,68423,0,139947,0,66646,0,1867,0,4234,0,142163,1,39,0,22528,0,40533,0,72570,0,5126,1,212,0,497345,0,377988,0,0,0,376869,0,419512,1,42643,0,276784,1,5020,1,4191,1,829,0,109387,0,36840,0,36826,1,14,0,0,1,14,0,0,0,36825,1,7281,0,0
2007,1,332300,5,0,1753,0,3795324,0,657430,0,1338776,0,6929,0,615336,0,0,0,0,0,145186,0,146268,1,3474,0,21056,0,2577434,0,1803034,0,0,0,0,0,38246,0,19678,0,9305,0,51707,0,3795324,0,774777,0,184760,0,433073,0,561428,0,447865,0,15852,0,1377570,0,78028,0,87259,1,39956,0,1241835,0,69507,0,9428883,0,9375270,0,6263,1,1011,1,756,0,0,0,0,1,19222,1,1851,1,328,0,0,0,24182,0,8871803,0,6349080,0,341495,0,542837,0,51523,0,19241,0,246918,0,228516,0,70570,0,2367,0,809,0,145022,0,0,0,27968,0,49935,0,227695,0,5720,0,14372,0,547736,0,557080,0,7,0,556076,0,646983,0,90907,0,430127,0,26371,0,26146,1,226,0,149914,0,48669,0,48440,1,228,0,0,0,53,1,17,0,48599,1,1719,0,0
2007,1,332300,4,0,671,0,466656,0,152634,0,133350,1,201,0,63905,0,0,0,0,0,7921,1,1313,0,0,1,22378,0,414078,0,330202,0,0,0,0,1,1440,1,1695,1,1670,1,16,0,466656,0,40785,1,22339,0,13698,1,5977,1,20951,1,9841,0,353065,0,12025,1,28404,0,0,0,320102,1,7466,0,1966538,0,1954668,0,3637,0,0,0,0,0,0,0,0,0,3,1,213,1,6,0,0,1,8011,0,1900643,0,1283605,0,84455,0,131877,0,10628,1,283,0,99110,0,57352,0,5513,1,271,1,3625,0,25844,0,0,0,11984,1,14016,0,35433,1,197,1,29,0,136420,0,65895,0,0,0,65895,0,99828,1,33933,1,90157,1,2323,1,2319,1,4,1,7352,1,1188,1,1188,0,0,0,0,0,20,0,0,1,1168,1,11221,0,0
