YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2012,1,1,3,0,3798006,0,379972918,0,104670086,0,34249142,0,467367,0,40231326,0,52770,0,158395,0,20415192,0,25691208,0,1479454,0,16855160,0,443243779,0,345289101,0,602407,0,329718,0,13395573,0,40477616,0,22883544,0,7420541,0,379972918,0,37381462,0,34329309,0,48423984,0,128402938,0,92128910,0,12584436,0,26721878,0,59545928,0,129764752,0,1862852,0,-149202780,0,15248874,0,1874070635,0,1832997616,0,571600,0,28472,0,881331,0,275138,0,29912,0,2647325,0,2711297,0,135243,0,16437,0,33776262,0,1769175392,0,694422168,0,184737503,0,287178849,0,17623092,0,2297107,0,87019818,0,57934780,0,9397182,0,182840,0,2412335,0,20842486,0,127625,0,18751476,0,13753093,0,19558095,0,57998,0,1102515,0,351775336,0,104895243,1,7198,0,104873969,0,142339646,0,37465678,0,106065701,0,6470585,0,6318323,0,94726,0,7195585,0,1498967,0,1498563,0,18074,0,12678,0,51368,1,1716,0,1433205,0,3955634,1,104371
2012,1,1,2,0,1092269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518069880,0,439072583,0,28217360,0,847226,0,1310106,0,1704081,0,708633,0,8810447,0,9937889,0,65926,0,1345944,0,26049685,0,500662568,0,256497439,0,15207466,0,53398472,0,3746871,0,4242993,0,11492654,0,12192335,0,24450720,0,158540,0,3551617,0,8826218,0,425470,0,4245473,0,2428043,0,5484630,0,207693,0,5029090,0,88857785,0,17407313,0,805847,0,17365933,0,50704090,0,33338157,0,8876772,0,17807403,0,15227363,0,51497,0,16712295,0,5795629,0,5592311,0,77164,0,769993,0,175260,0,58985,0,4787841,0,18656621,0,456969
2012,1,1,1,0,5840821,0,84952035514,0,4403873090,0,13015872895,0,245131756,0,1750079892,0,3001645691,0,1866958204,0,5344988040,0,272007849,0,7578933204,0,32157596634,0,10672355472,0,5199489212,0,855423891,0,363947130,0,584428017,0,5180092464,0,943870066,0,5020218338,0,84952035514,0,5288291980,0,3557197617,0,17903525881,0,713141959,0,14473299884,0,11212603663,0,31803974531,0,3067291429,0,26243083964,0,403210895,0,4401247266,0,2310859023,0,29403675461,0,26029143463,0,1208961004,0,57096083,0,146190154,0,185436762,0,41326146,0,141915487,0,113362556,0,24777808,0,110831045,0,1344634951,0,27712774925,0,16578523067,0,479226947,0,2778560379,0,188378275,0,193815103,0,483969719,0,546149818,0,814425772,0,16381191,0,201269012,0,709449781,0,27463018,0,274503596,0,180786667,0,362610707,0,32014203,0,58662837,0,3724440883,0,1690900535,0,140469082,0,1774273534,0,2175014906,0,400741372,0,378357265,0,587577001,0,226536565,0,17070443,0,1149799988,0,402962750,0,399106132,0,3471068,0,109608973,0,22286130,0,2821149,0,267854131,0,824493264,0,11418415
2012,1,11,13,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,0,0,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0
2012,1,11,12,0,13,0,15416739,0,351770,0,2599039,0,26836,0,2273587,0,0,0,0,0,1088920,0,18641,0,0,0,3109175,0,5797668,0,3108093,0,3907,0,3907,0,631552,0,1791458,0,118099,0,1007955,0,15416739,0,2585726,0,853860,0,1026027,0,2295,0,3842251,0,940448,0,6166131,0,141334,0,5692936,0,0,0,502108,0,170247,0,16022867,0,15489809,0,15014,0,1782,0,16960,0,17474,0,11,0,3061,0,15623,0,1088,0,2410,0,459634,0,15403151,0,12335389,0,43612,0,297648,0,42848,0,3707,0,169494,0,192945,0,293929,0,9552,0,111065,0,360618,0,1261,0,85737,0,36636,0,90867,0,28112,0,28436,0,1271294,0,619716,0,148888,0,766821,0,823519,0,56697,0,255454,0,246201,0,245439,0,762,0,308063,0,109877,0,107822,0,2055,0,4115,0,5327,0,0,0,100435,0,64266,0,0
2012,1,11,11,0,31,0,11869967,0,628856,0,1271024,0,20850,0,1903135,0,191235,0,176077,0,340206,0,315542,0,669,0,2651129,0,5390485,0,2937801,0,750112,0,141922,0,960080,0,247808,0,51613,0,195795,0,11869967,0,634742,0,1194552,0,537581,0,1400003,0,1881166,0,539824,0,5682099,0,191133,0,1028471,0,1655,0,4517633,0,56794,0,13192993,0,12929372,0,40151,0,4816,0,28885,0,52391,0,328,0,33889,0,28448,0,376,0,16,0,74319,0,12800268,0,9630631,0,53750,0,507128,0,52355,0,2988,0,102712,0,176483,0,103456,0,5133,0,83401,0,363014,0,25331,0,37498,0,52381,0,63622,0,18731,0,942,0,1520712,0,392725,0,198,0,388106,0,569153,0,181046,0,190063,0,263,0,0,0,263,0,222204,0,77524,0,77524,0,0,0,57,0,2191,0,0,0,75276,0,31851,0,0
2012,1,11,10,0,75,0,12596208,0,650677,0,2041713,0,15748,0,2620015,0,304,0,26726,0,776392,0,117199,0,7872,0,1323027,0,6879690,0,3554539,0,4864,0,25,0,1169541,0,431036,0,87351,0,204814,0,12596208,0,1712486,0,1135321,0,901999,0,278983,0,2427263,0,-284642,0,6424798,0,551635,0,2127639,0,12672,0,3782256,0,49404,0,15284916,0,14566090,0,13764,0,5519,0,41395,0,206340,0,218,0,67137,0,77862,0,2608,0,1222,0,302761,0,14723216,0,10681242,0,100188,0,738587,0,83869,0,4399,0,100797,0,179851,0,160148,0,10827,0,70752,0,448028,0,1231,0,24159,0,15065,0,132815,0,15601,0,5986,0,1949671,0,561700,0,0,0,556181,0,884461,0,328280,0,198737,0,12860,0,10917,0,1942,0,499014,0,173827,0,173753,0,74,0,208,0,6602,0,1160,0,165857,0,168919,0,0
2012,1,11,9,0,135,0,9636102,0,665370,0,1182333,0,10241,0,1589525,0,7288,0,0,0,644920,0,74049,0,48862,0,1385243,0,5131854,0,2967525,0,333924,0,114332,0,1088267,0,282261,0,37373,0,331678,0,9636102,0,720682,0,793686,0,781057,0,208415,0,2238800,0,207451,0,4686012,0,344659,0,2658946,0,20034,0,1726285,0,63912,0,9810097,0,9286346,0,15480,0,2311,0,25895,0,11961,0,234,0,24387,0,48514,0,1108,0,569,0,393291,0,9529993,0,6481407,0,79311,0,507252,0,83370,0,10123,0,144704,0,123582,0,109115,0,1628,0,36467,0,279969,0,9388,0,16253,0,11615,0,64458,0,3880,0,3305,0,1564167,0,280104,0,0,0,277793,0,539339,0,261546,0,242904,0,69729,0,68933,0,796,0,64565,0,22996,0,22108,0,755,0,85,0,1547,0,287,0,21077,0,11690,0,0
2012,1,11,8,0,298,0,10238871,0,843644,0,1684572,0,9367,0,1341732,0,0,1,76453,0,502261,0,186667,1,83847,0,1311628,0,5396696,0,3093972,0,444312,1,38847,0,1134032,0,54965,0,21650,0,341896,0,10238871,0,959175,0,1430745,0,523758,0,403350,0,2376776,0,272811,0,4272257,0,549503,0,1348066,0,0,0,2614301,0,239612,0,9896661,0,9276589,0,9594,0,8154,0,22388,1,4085,1,4438,0,25448,0,46916,0,2876,1,7592,0,488581,0,9674368,0,6046397,0,117119,0,651124,0,107690,0,9806,0,188496,0,151249,0,128723,0,1533,0,11142,0,323741,1,9420,0,17988,0,23946,0,60773,0,6787,1,1575,0,1816860,0,222293,1,16485,0,230623,0,509472,0,278849,0,177459,0,37787,0,36140,0,1648,0,122409,0,42133,0,41675,1,451,1,5019,1,203,1,130,0,36782,1,52397,0,0
2012,1,11,7,0,852,0,13231431,0,946545,0,1385823,0,13003,0,2324838,0,0,1,3048,0,604659,0,316670,1,44364,0,1801622,0,8055879,0,5245554,0,215048,1,45521,0,2166429,0,104599,0,28235,0,594219,0,13231431,0,1177082,0,1635427,0,658980,0,1604776,0,2850620,0,427438,0,4877109,0,499687,0,3678191,1,3116,0,921389,0,225273,0,17049356,0,15892298,0,11053,0,2453,0,47499,1,6853,1,9953,0,115816,0,75074,0,5281,1,266,0,882811,0,16528310,0,10597993,0,205766,0,1262280,0,230289,0,6252,0,355507,0,284439,0,166181,0,3800,0,7230,0,558379,1,3043,0,31912,0,26784,0,121231,0,11878,0,9658,0,2645687,0,521046,0,0,0,518592,0,903886,0,385294,0,360703,0,41033,0,37329,0,3703,0,235945,0,80567,0,80222,1,345,1,31,1,691,1,215,0,79629,0,58086,1,3911
