YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,EXMT_INTRST_IND,EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,DIV_FRN_IND,DIV_FRN,OTHR_RCPTS_IND,OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_IND,NET_INCM,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,POSS_TX_CR_IND,POSS_TX_CR,NCS_FL_CR_IND,NCS_FL_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,CASH_PRPTY_DIST_IND,CASH_PRPTY_DIST,STCK_DIST_IND,STCK_DIST
2004,1,444190,11,0,3,0,1094274,0,24224,0,272456,0,7939,0,296554,0,0,0,0,0,19063,0,0,0,0,0,118558,0,305517,0,167434,0,52992,0,22257,0,46911,0,142690,0,15522,0,28462,0,1094274,0,111789,0,35625,0,68660,0,0,0,361896,0,34668,0,481636,0,72527,0,101396,0,0,0,384320,0,76607,0,1949873,0,1908852,0,10618,0,275,0,208,0,0,0,0,0,3987,0,245,0,1848,0,0,0,23838,0,1878094,0,1471384,0,15300,0,188180,0,9428,0,3081,0,13059,0,31691,0,18228,0,200,0,3395,0,27242,0,3831,0,6050,0,3195,0,17512,0,264,0,66053,0,71778,0,0,0,71503,0,71503,0,0,0,0,0,1294,0,0,0,1294,0,70209,0,24449,0,24449,0,0,0,0,0,0,0,0,0,691,0,0,0,23758,0,816,0,0
2004,1,444190,12,0,4,0,3380162,0,116704,0,941377,0,29709,0,822778,0,0,0,0,0,98030,0,26772,0,0,0,59072,0,1122622,0,585007,0,860,0,860,0,139921,0,360525,0,54113,0,361191,0,3380162,0,862026,0,43588,0,448524,0,0,0,828314,0,67260,0,1130450,0,3559,0,162341,0,0,0,964550,0,0,0,8124339,0,8073214,0,38785,0,1094,0,226,0,0,0,10,0,66,0,1476,0,0,0,0,0,9468,0,7756269,0,6029632,0,37769,0,740481,0,56533,0,22880,0,85662,0,82086,0,83751,0,1213,0,22693,0,120195,0,1951,0,21571,0,19578,0,110741,0,0,0,319532,0,368070,0,0,0,366976,0,366976,0,0,0,180619,0,0,0,0,0,0,0,186357,0,65225,0,65225,0,0,0,0,0,0,0,0,0,0,0,0,0,65225,0,118604,0,0
2004,1,444190,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,1,0,11360,0,5762272,0,432941,0,749527,0,7039,0,2739974,0,0,0,0,0,193686,0,87814,0,215,0,234941,0,2426748,0,1562876,0,901,0,12,0,230394,0,139749,0,39907,0,135214,0,5762272,0,1426763,0,961001,0,424324,0,601307,0,1064376,0,23744,0,1260757,0,194097,0,646026,1,22230,0,431674,0,33269,0,14697875,0,14594048,0,11031,0,6,0,10311,0,43,0,0,1,6310,0,15193,1,712,0,0,0,60220,0,14641074,0,10360986,0,439714,0,1505734,0,98484,0,17068,0,330648,0,323919,0,116473,0,1029,0,9475,0,191975,0,14,0,163048,0,39536,0,85161,0,17552,0,940258,0,56801,0,0,0,56795,0,313580,0,256785,0,77685,0,17669,0,17170,1,498,0,65615,0,14832,0,14748,1,85,0,0,0,0,0,0,0,1,0,3,0,14828,1,2919,0,0
2004,1,444200,2,1,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5708,1,1067,0,0,0,0,0,0,0,0,0,0,0,0,1,4641,0,0,0,0,0,0,1,41223,1,4888,1,23136,0,0,1,11,0,0,1,1762,1,2023,1,491,0,0,0,0,1,3164,0,0,1,26,0,0,0,0,0,0,1,5723,1,-35515,0,0,1,-35515,0,0,1,35515,1,-35515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,3,0,8050,0,893531,0,76210,0,116342,1,432,0,379535,0,0,0,0,0,24774,1,33966,0,0,1,9939,0,554273,0,338121,0,0,0,0,1,36739,1,4922,1,2500,1,-2117,0,893531,0,199311,0,119490,0,60049,0,321027,0,267584,1,-1222,0,-72708,0,60433,0,78949,0,0,0,-212090,0,0,0,3237653,0,3234908,1,1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1498,0,3320677,0,2239135,0,118540,0,334156,0,29406,1,4971,0,110878,0,109614,0,24997,1,42,1,291,0,40836,0,0,0,35301,1,148,1,3436,0,0,0,268927,0,-83024,0,0,0,-83024,0,31782,0,114805,0,-61645,1,4995,1,4995,0,0,1,7669,1,1151,1,1151,0,0,0,0,0,0,0,0,0,1,0,0,1,1150,1,474,0,0
2004,1,444200,4,0,1508,0,1081844,0,165230,0,167667,0,0,0,395763,0,0,0,0,0,42990,1,6621,0,0,1,21019,0,783577,0,554118,0,0,0,0,1,38689,1,18731,1,5380,1,1055,0,1081844,0,172767,1,50443,0,85711,1,91612,0,245603,1,3504,0,432203,0,32303,1,42451,0,0,0,365147,1,7697,0,3143973,0,3137748,1,890,0,0,1,609,0,0,0,0,0,0,1,1388,1,98,0,0,0,3241,0,3065752,0,1956562,0,133422,0,462868,0,19342,1,4742,0,96556,0,77189,0,22000,1,182,1,1249,0,49156,0,0,0,34860,1,10558,0,20166,0,0,0,176899,0,78221,0,0,0,78221,0,108140,1,29919,1,56635,1,4258,1,4190,1,69,1,24214,1,5732,1,5678,1,54,0,0,0,0,0,0,0,0,0,0,1,5732,0,0,0,0
2004,1,444200,5,0,812,0,1713691,0,133175,0,154180,1,2498,0,995855,0,0,0,0,0,29647,1,22253,0,0,1,39171,0,560765,0,357388,0,0,0,0,0,85408,1,62344,1,18556,0,9336,0,1713691,0,376184,0,276582,0,162369,0,114307,0,115148,1,6784,0,662317,0,67091,0,52459,1,5988,0,549592,1,12813,0,3851440,0,3810699,0,5919,0,0,0,7611,0,0,0,0,1,2486,0,5499,1,568,0,0,0,18658,0,3755900,0,2815908,0,100616,0,322929,0,25478,0,2725,0,46269,0,72299,0,20663,0,646,1,2804,0,46435,0,0,0,46639,0,6324,0,22877,1,301,0,222986,0,95540,0,0,0,95540,0,97888,1,2348,1,66322,1,5293,1,4895,1,397,0,26273,0,5646,0,5646,0,0,0,0,0,0,0,0,0,0,0,0,0,5646,1,2189,0,0
2004,1,444200,6,0,180,0,1135187,1,13052,1,138890,1,705,1,671879,0,0,0,0,1,72009,1,24514,0,0,1,12020,0,163922,0,124051,0,0,0,0,1,40836,1,7391,1,1739,1,117168,0,1135187,1,347012,1,215569,1,25902,1,62015,1,124086,1,1742,0,358861,0,25662,1,62944,1,16242,0,257118,1,3104,0,2512851,0,2487271,1,1713,0,0,0,0,0,0,0,0,1,3412,1,46,0,0,0,0,1,20409,0,2487986,0,1976799,1,44837,0,189789,0,8932,1,2053,0,30013,0,29507,0,24357,1,26,1,708,0,15367,0,0,0,14434,1,18986,1,20210,1,5307,0,106660,0,24865,0,0,0,24865,1,38165,1,13300,1,21564,0,1171,0,1171,0,0,1,2130,1,499,1,484,0,15,0,0,0,0,0,0,0,0,0,0,1,499,0,0,0,0
2004,1,444200,7,0,33,0,504840,0,24626,0,91812,0,1979,0,219456,0,0,0,0,0,15639,0,444,0,215,0,28492,0,214101,0,129774,0,901,0,12,0,27792,0,7480,0,2365,0,8011,0,504840,0,124447,0,99495,0,43906,0,10055,0,87519,0,8575,0,130842,0,5986,0,18881,0,0,0,115265,0,9290,0,1193642,0,1179106,0,996,0,6,0,1226,0,43,0,0,0,296,0,685,0,47,0,0,0,11235,0,1173520,0,871436,0,13379,0,103184,0,6651,0,992,0,15406,0,16050,0,9721,0,84,0,396,0,18259,0,14,0,13244,0,2435,0,6903,0,351,0,95015,0,20121,0,0,0,20115,0,22579,0,2464,0,16233,0,1016,0,983,0,33,0,5330,0,1793,0,1788,0,5,0,0,0,0,0,0,4,,0,3,0,1790,0,257,0,0
2004,1,444200,8,0,5,0,161389,0,7076,0,7114,0,129,0,43583,0,0,0,0,0,2504,0,0,0,0,0,426,0,107410,0,28135,0,0,0,0,0,0,0,28275,0,8304,0,1569,0,161389,0,47229,0,53009,0,37908,0,2275,0,34891,0,8038,0,-21962,0,592,0,54438,0,0,0,-76627,0,365,0,509325,0,504338,0,222,0,0,0,864,0,0,0,0,0,116,0,2931,0,0,0,0,0,854,0,559784,0,325404,0,4047,0,69753,0,7284,0,402,0,23082,0,15653,0,11324,0,49,0,3975,0,15351,0,0,0,18220,0,753,0,7349,0,11593,0,45544,0,-50459,0,0,0,-50459,0,5462,0,55922,0,4526,0,936,0,936,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2004,1,444200,9,0,3,0,271789,0,13572,0,73521,0,1296,0,33902,0,0,0,0,0,6123,0,15,0,0,0,123874,0,42700,0,31289,0,0,0,0,0,930,0,10606,0,1062,0,193,0,271789,0,159812,0,146414,0,8479,0,15,0,189544,0,-3677,0,-228797,0,2029,0,335904,0,0,0,-566730,0,0,0,243283,0,238911,0,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4325,0,236231,0,170853,0,1739,0,23054,0,1381,0,1182,0,6682,0,1583,0,2920,0,0,0,52,0,3406,0,0,0,323,0,331,0,4220,0,0,0,18504,0,7052,0,0,0,7052,0,9564,0,2513,0,9564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,10,2,,2,,2,,2,,0,0,0,0,0,0,0,0,2,,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,2,,2,,0,0,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,2,,0,0,2,,2,,0,0,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,2,,2,,0,0,2,,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,444200,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,1,445,1,0,95738,0,183288146,0,9753856,0,10889584,0,166976,0,29409359,0,11054,0,763346,0,10867350,0,582453,0,166245,0,18904457,0,126274017,0,63075490,1,73,1,73,0,10254649,0,21305310,0,3936063,0,11284995,0,183288146,0,33775631,0,4724562,0,17629753,0,4814707,0,50273738,0,31760055,0,40309699,0,11404198,0,19961300,1,44174,0,17750100,0,8850074,0,495690432,0,486362186,0,579671,0,114456,0,857705,0,1222656,0,3446,0,304471,0,318973,0,10236,0,13669,0,5902962,0,489794073,0,360487408,0,3067972,0,47942826,0,3719858,0,347939,0,10304906,0,8414723,0,4191673,0,182620,0,509913,0,9360459,0,6,0,3696020,0,2119272,0,6707878,0,331258,0,28409343,0,5896359,0,4865,0,5786768,0,8123729,0,2336961,0,2036030,0,277062,0,264144,0,12918,0,4833913,0,1659917,0,1659071,0,1033,0,5244,0,0,0,0,0,34857,0,18227,0,1601589,0,1057390,0,57852
2004,1,445,2,0,8540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487527,0,1384429,1,300,0,0,0,63,0,0,0,0,1,10151,1,20990,1,53,0,0,0,71542,0,1484678,0,1035036,0,34932,0,96375,0,12039,1,431,0,58962,0,30308,0,2594,1,92,0,838,0,12785,0,0,0,13809,1,1407,1,5813,1,5292,0,173963,0,2848,0,0,0,2848,0,59037,0,56189,0,32388,1,13102,1,13065,1,37,1,1159,1,405,1,383,0,0,0,0,0,0,0,0,0,5,0,0,1,400,0,0,0,0
2004,1,445,3,0,75261,0,9500993,0,1370983,0,310870,4,,0,3198124,0,0,1,1487,0,267368,0,183558,0,61,0,122951,0,6979184,0,4607397,0,0,0,0,0,151856,0,1642651,0,567837,0,447132,0,9500993,0,943147,0,657108,0,339007,0,3418671,0,2608658,0,23981,0,1510420,0,1285965,0,1294821,1,3193,0,-804075,0,269483,0,48926406,0,48183092,0,10328,0,0,0,3307,0,0,0,2,1,16289,0,63685,1,1134,0,0,0,648568,0,48817029,0,35786036,0,1435045,0,3390962,0,359197,0,40985,0,1953912,0,1072481,0,213788,0,412,0,98422,0,529197,0,0,0,300954,0,23782,0,166502,1,19873,0,3425479,0,109377,0,0,0,109377,0,870275,0,760897,0,215262,0,65458,0,64664,1,794,0,106478,0,19854,0,19854,0,0,0,0,0,0,0,0,0,199,0,0,0,19655,1,60576,0,0
2004,1,445,4,0,6310,0,4219897,0,485350,0,187864,0,5,0,797443,0,0,1,25245,0,94130,0,56737,1,105943,0,167048,0,2799417,0,1615922,0,0,0,0,0,168030,0,754025,0,211679,0,406270,0,4219897,0,539488,0,279751,0,215024,0,622080,0,1387611,0,295231,0,880713,0,438464,0,1247615,0,0,0,-734602,0,70764,0,15991878,0,15726862,0,7847,1,1345,1,3790,0,0,0,0,1,9841,1,18044,1,266,0,0,0,223882,0,15906558,0,11664852,0,387766,0,1372074,0,107449,0,14966,0,418070,0,257903,0,127199,0,419,0,27877,0,227971,0,0,0,148986,0,14360,0,76611,4,,0,1060054,0,85320,0,0,0,83975,0,269072,0,185097,0,46131,0,12756,1,12570,1,186,0,72024,0,16496,0,16496,0,0,0,0,0,0,0,0,0,136,0,0,0,16360,0,49067,0,0
2004,1,445,5,0,4629,0,9512534,0,1427819,0,625706,1,1002,0,2279274,0,0,0,0,0,620432,0,201906,1,15772,0,385424,0,6709035,0,3702349,1,73,1,73,0,231396,0,738880,0,359965,0,340207,0,9512534,0,1431345,0,594905,0,606651,0,480806,0,2720255,0,37246,0,3641325,0,964189,0,789716,1,36277,0,2030546,0,179404,0,41901799,0,41491281,0,13161,1,137,0,38560,0,0,0,0,1,17764,0,14134,1,544,1,3842,0,322374,0,41197873,0,31450595,0,536482,0,3416668,0,276027,0,25005,0,836174,0,666496,0,169797,0,1908,0,29243,0,547097,0,0,0,410660,0,51894,0,387257,0,7217,0,2385351,0,703926,0,0,0,703788,0,917917,0,214128,0,599032,0,23441,0,19210,1,4231,0,151395,0,44503,0,44352,1,151,0,0,0,0,0,0,0,245,1,601,0,43657,0,19592,0,0
2004,1,445,6,0,585,0,4343547,0,397097,0,641897,1,1804,0,847928,0,0,0,3131,0,262062,0,48525,0,0,0,279963,0,3117171,0,1703823,0,0,0,0,0,242705,0,166351,0,24969,0,67311,0,4343547,0,764119,0,338205,0,376107,0,61271,0,1528389,0,83867,0,1191589,0,44583,0,269376,0,0,0,1025229,1,147599,0,18664017,0,18417319,0,4488,1,70,0,14528,0,0,0,0,0,0,1,6406,1,229,1,1745,0,219232,0,18413585,0,14370034,0,122110,0,1563407,0,110992,0,15380,0,301822,0,282096,0,88287,0,1175,0,9998,0,238867,0,0,0,180409,0,21896,0,129495,0,2606,0,975012,0,250433,0,0,0,250363,0,373368,0,123005,0,191292,1,10763,1,8857,1,1906,0,62598,0,25939,0,26331,1,49,0,0,0,0,0,0,0,76,0,0,0,25863,1,3731,0,0
2004,1,445,7,0,213,0,3386348,0,477337,0,240910,0,2593,0,796750,0,6164,0,2647,0,154640,0,26595,0,11568,0,321735,0,2604362,0,1526780,0,0,0,0,0,106418,0,104590,0,28964,0,90969,0,3386348,0,655689,0,258296,0,295456,0,117314,0,792945,0,97343,0,1169305,0,221161,0,400257,0,2,0,627165,0,79280,0,14639167,0,14415922,0,6972,0,694,0,19662,0,18,0,19,0,12698,0,13758,0,127,0,172,0,169124,0,14487167,0,10990200,0,99919,0,1428088,0,106515,0,8525,0,297689,0,216259,0,54946,0,1182,0,9927,0,202412,0,6,0,124050,0,22648,0,148890,0,7734,0,768178,0,152001,0,14,0,151321,0,248953,0,97633,0,131560,0,18620,0,18386,0,234,0,55792,0,19927,0,18885,0,591,0,237,0,0,0,0,0,492,0,156,0,19043,0,16944,0,1235
2004,1,445,8,0,78,0,2803682,0,314849,0,193293,0,5998,0,601963,0,2901,0,22368,0,104245,0,11543,0,0,0,299455,0,2341974,0,1335874,0,0,0,0,0,100667,0,117792,0,26892,0,61393,0,2803682,0,561967,0,172696,0,286695,0,62837,0,744930,0,120425,0,854131,0,18336,0,189705,0,0,0,716928,0,70838,0,11180568,0,10999607,0,5854,0,1037,0,18875,0,0,0,440,0,64978,0,4493,0,513,0,5,0,84766,0,11089262,0,8261575,0,69695,0,1026568,0,98267,0,8050,0,235153,0,177884,0,54642,0,1149,0,10780,0,184883,0,0,0,86863,0,20996,0,150104,0,4365,0,698288,0,91307,0,1527,0,91797,0,161626,0,69829,0,77462,0,11983,0,11613,0,370,0,43787,0,14890,0,14864,0,11,0,315,0,0,0,0,0,289,0,83,0,14203,0,8301,0,0
2004,1,445,9,0,50,0,3635104,0,330204,0,210673,0,2840,0,583778,0,0,0,0,0,107367,0,7161,0,21062,0,450998,0,3012821,0,1579155,0,0,0,0,0,162449,0,230677,0,63941,0,163850,0,3635104,0,555092,0,239920,0,329447,0,25039,0,856276,0,191518,0,1437813,0,241552,0,513829,0,0,0,861711,0,179280,0,13419037,0,13230283,0,4952,0,317,0,12077,0,72,0,80,0,2464,0,9969,0,313,0,18,0,158493,0,13257829,0,9727730,0,65279,0,1390360,0,119762,0,9137,0,329836,0,300952,0,55519,0,1970,0,8775,0,257996,0,0,0,128046,0,40603,0,156832,0,6577,0,658455,0,161208,0,0,0,160891,0,198488,0,37597,0,102837,0,5969,0,5750,0,219,0,74060,0,25815,0,25238,0,54,0,3,0,0,0,0,0,779,0,968,0,24066,0,1764,0,7461
2004,1,445,10,0,29,0,4373793,0,357803,0,213541,0,5311,0,641586,0,1989,0,0,0,143617,0,6060,0,850,0,712625,0,3716750,0,2083129,0,0,0,0,0,252628,0,338826,0,95098,0,171056,0,4373793,0,543977,0,72269,0,486311,0,20289,0,1101080,0,168016,0,1981852,0,349684,0,896878,0,0,0,779007,0,43717,0,14260369,0,14065356,0,10196,0,1147,0,15521,0,23990,0,343,0,662,0,4283,0,1149,0,0,0,137723,0,14061644,0,10478811,0,54491,0,1519772,0,116189,0,7585,0,312167,0,232420,0,79330,0,1840,0,17127,0,239006,0,0,0,127549,0,61958,0,211364,0,5940,0,596095,0,198725,0,0,0,197578,0,244277,0,46699,0,115786,0,9973,0,9169,0,804,0,112480,0,39330,0,39020,0,177,0,0,0,0,0,0,0,115,0,123,0,39092,0,143516,0,49155
2004,1,445,11,0,12,0,4445777,0,170356,0,213588,0,1681,0,602202,0,0,0,0,0,129496,0,5080,0,0,0,1104144,0,2728643,0,1223932,0,0,0,0,0,150181,0,292247,0,15031,0,290486,0,4445777,0,493840,0,68431,0,411254,0,6400,0,876425,0,969003,0,1620423,0,316212,0,406943,0,0,0,1365852,0,468584,0,9814955,0,9532356,0,1827,0,2909,0,19477,0,19366,0,76,0,24081,0,1377,0,13,0,197,0,213276,0,9604854,0,6912487,0,20673,0,1167844,0,100651,0,6060,0,203040,0,145359,0,60297,0,5020,0,14747,0,210699,0,0,0,79536,0,39844,0,134570,0,13136,0,490890,0,210101,0,0,0,207192,0,236953,0,29761,0,164300,0,9,0,0,0,9,0,75106,0,25227,0,26119,0,0,0,0,0,0,0,0,0,1019,0,0,0,24208,0,97261,0,0
2004,1,445,12,0,22,0,27500363,0,1998242,0,1357867,0,38640,0,4748230,0,0,0,5382,0,1197907,0,35287,0,9458,0,895675,0,23948026,0,12053018,0,0,0,0,0,1973383,0,1801013,0,190688,0,1812239,0,27500363,0,3172288,0,914321,0,2756955,0,0,0,7999418,0,3857766,0,8799615,0,1196382,0,2325297,0,4702,0,5584585,0,311350,0,83234589,0,81772349,0,85456,0,1829,0,148974,0,155217,0,20,0,57698,0,150466,0,870,0,7689,0,854022,0,82360946,0,60314122,0,100366,0,8893464,0,666720,0,51209,0,1648174,0,1474845,0,651325,0,34776,0,104900,0,1617365,0,0,0,684584,0,278658,0,1292806,0,99741,0,4447891,0,873644,0,0,0,871815,0,1390956,0,519141,0,359980,0,30492,0,29882,0,609,0,1000720,0,350120,0,350120,0,0,0,105,0,0,0,0,0,6858,0,1763,0,341395,0,219951,0,0
2004,1,445,13,0,8,0,109566109,0,2423816,0,6693375,0,107102,0,14312081,0,0,0,703086,0,7786087,0,0,0,1532,0,14164439,0,68316634,0,31644111,0,0,0,0,0,6714935,0,15118257,0,2350999,0,7434078,0,109566109,0,24114677,0,1128660,0,11526847,0,0,0,29657753,0,25915659,0,17222512,0,6327671,0,11626862,0,0,0,6297753,0,7029774,0,222170120,0,217143330,0,428289,0,104970,0,562871,0,1023993,0,2464,0,87846,0,11369,0,5024,0,0,0,2799961,0,219112649,0,159495930,0,141213,0,22677244,0,1646048,0,160607,0,3709908,0,3557720,0,2633949,0,132676,0,177279,0,5092181,0,0,0,1410573,0,1541225,0,3847634,0,158776,0,12729687,0,3057470,0,3324,0,2955823,0,3152808,0,196984,0,0,0,74495,0,70978,0,3517,0,3078314,0,1077410,0,1077410,0,0,0,4585,0,0,0,0,0,24645,0,14533,0,1033647,0,436687,0,0
